first_name,last_name,nickname,hometown,left_handed,feet,inches,pounds,years,speed_rating,blocking,positioning,aggression,reactions,durability,power,throwing,endurance,accuracy,balance,focus,shooting,toughness,confidence,agility,faceoffs,discipline,playable_positions,preferred_position,declared_pitcher,special_pitches,pitch_grooves,portrait,head,haircut,glove,shoe,body_type,skin_tone_primary,skin_tone_secondary,complexion,best_league,play_style,gender,attracted,gang,home_cooking,day_job,day_job_pay,spouses,children,elders,adults,positivity,negativity,influence,promiscuity,loyalty,love_of_the_game,professionalism,partying,potential,hustle,hardiness,combat,franchise_id,contract_type,seasons_left,salary,revenue_share,water,food,buyout,housing,tryout_games,preferred_job,job_roles,contract_focus_value,contract_focus_stability,contract_focus_flexibility,contract_focus_satiety,contract_focus_hydration,contract_focus_hometown,contract_focus_housing,contract_focus_house_type,contract_focus_gameday,contract_focus_travel,contract_focus_medical,contract_chillcontract_focus_party,contract_focus_chill,contract_win_latercontract_focus_win_now,contract_focus_win_later,contract_focus_loyalty,contract_focus_opportunity,contract_focus_community,contract_focus_development,contract_focus_safety,contract_focus_education,contract_focus_trade,contract_focus_farming,contract_focus_day_life,contract_focus_night_life,contract_focus_welfare,physical_training,technical_training,mental_training,talent_eval,talent_spotting,scouting_speed,deescalation,anti_banditry,escorting,trauma,ortho,medicine,stretching,first_aid,rehab,attraction,sponsorship,networking,masonry,carpentry,painting,sewing,carrying,acquisitions,line_cooking,home_cooking,fine_cooking,auditing,budgeting,bidding,raging,chilling,intimacy,charisma,helpfulness,longevity
Victoriano,Palencia,,Unknown,FALSE,5,9,148,40,51,20,32,20,51,75,20,24,96,37,43,20,55,20,20,22,40,20,K,K,FALSE,,,,,,,,,,,,,Crouching,m,"[""m"", ""i""]",,casserole,scrapper,15,0,3,0,1,85,41,47,5,71,25,51,73,68,34,88,21,,,,,,,,,,grounds,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":true,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,2,1.8282450930799,0,1.59177043849585,3.43638779970145,1.4007995737837,crash pad,0.47767284916676,0.38581848844313,0,1.49470289548487,2.35851733825411,0,0,0,0.84003529703261,1.2502555238032,0.38473928305841,0.9710907455537,0.42502248217712,0,0,1.75775699274317,0.71630171388632,0,1,4,1,6,4,4,0,3,1,2,4,0,4,0,8,1,4,1,12,15,12,2,5,0,7,0,5,2,5,2,2,1,4,2,12,2
Christantus,Bird,,Unknown,FALSE,6,0,178,21,20,20,20,20,20,20,91,63,20,99,20,48,20,20,50,20,20,20,"P,LF",P,TRUE,,,,,,,,,,,,,Hatchet Man,m,"[""f""]",,noodle,none,0,0,0,0,1,71,54,9,74,3,23,58,34,85,50,60,16,,,,,,,,,,equipment,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":true,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,2,0,1.49211717305716,0,0,0.26101077432877,bunk house,1.16918742259072,0,0,3.14739775729482,1.89086625404036,0,0,0.2314136327416,3.80544086714884,0,1.66652422881888,1.07897710963848,0.49601202100197,3.28279888498675,0.80594374572106,3.93387129839392,0,0,0,3,5,3,2,0,1,1,3,0,0,0,0,6,3,7,4,3,3,1,6,0,2,8,4,0,4,3,1,1,1,2,0,9,2,1
Alexia,Ezuego,,Unknown,FALSE,5,4,128,41,82,54,66,63,69,37,83,57,99,54,53,48,64,28,54,20,30,49,"RG,RF",RG,FALSE,,,,,,,,,,,,,Defender,i,"[""m"", ""f"", ""i""]",The Family,island,farm,6,0,1,0,0,26,60,83,57,46,56,46,51,74,61,14,36,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",0,2,0.12582027247933,0,1.64006002931633,0.2061969562357,3.93900129505708,mobile car,0,3.92310204168839,1.6955311740743,0,0,1.69468938098791,0,0,0.72574155455296,0,0,3.31562753910933,1.14577184647089,0.42846500722408,0.37372860616229,1.00947225836377,0,1.8322131270311,0,0,2,1,1,2,5,7,1,0,1,3,2,3,1,1,1,1,3,4,0,2,4,0,0,1,1,8,1,6,10,1,1,3,4,0
Alec,Barbara,,Unknown,TRUE,6,0,114,37,99,20,20,20,20,20,47,20,70,20,20,20,20,20,20,20,20,20,RF,RF,FALSE,,,,,,,,,,,,,Anti-Keeper,m,"[""f""]",,vegetarian,farm,7,0,2,0,0,52,56,68,28,39,42,29,73,72,13,64,25,,,,,,,,,,entourage,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,2,0,0,0.95574567118222,0,0.12149146514006,mobile car,1.02148164262877,0.47815020349211,2.79077758918783,0.1290617896128,0,2.59050594280521,0,1.39013760543486,1.81778624119611,0,1.15889556587611,1.66415613172479,0.18270584905359,0,2.88841422966817,0,0,3.29507724854313,5,0,6,2,0,2,5,1,2,3,4,1,3,3,2,3,0,4,0,0,2,1,0,1,2,8,2,1,5,2,11,11,15,6,1,5
Deaminte,Hanson,,Unknown,FALSE,5,6,154,40,20,39,20,43,53,31,20,34,20,51,20,20,73,20,21,73,20,23,RG,RG,FALSE,,,,,,,,,,,,,Ball Hound,m,"[""m"", ""i""]",The Posse,casserole,none,0,0,1,0,1,13,22,9,78,18,50,85,61,56,30,74,28,,,,,,,,,,grounds,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":true,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,2.31769752347598,0.56194291518775,1.4562188537706,0.69744664867212,0,1.49953003494408,cabin,0.637822997392,1.68887928144656,1.66855464625111,0.82057971841286,0.46618178809308,1.30315481688099,0,1.5294072788557,0,1.46993509074424,1.42750047212847,0.43088870036217,0,0.74310643131013,0.24548413885087,1.01094385085545,0.40405037572277,1.99063050699003,2,0,1,1,2,1,2,2,2,2,0,4,2,0,0,2,3,3,2,1,9,3,2,6,0,0,0,1,2,1,1,4,0,2,2,3
Musa,Hackett,,Unknown,FALSE,5,6,111,40,53,66,51,61,33,75,24,70,42,86,27,68,64,78,35,38,99,74,P,P,TRUE,,,,,,,,,,,,,Track Hog,m,"[""f""]",Metalheads,mexican,horse teamster,49,0,0,0,2,39,55,43,75,43,83,43,48,70,86,33,42,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,1.20347862957192,0,0.46068717522812,0,0.31082580822729,3.68582338868874,cabin,0,1.43015239060884,0.17047410027549,0,0,0.86896744326763,1.31543038160722,2.58784661155685,0,0,0.48742898290022,0,0,0.77918351467298,2.39355375077486,0.64180509186168,1.16611890771554,0.67326304471497,11,12,2,2,1,4,6,3,7,3,3,6,6,3,1,2,8,8,1,6,3,2,1,1,1,8,3,0,7,3,2,2,5,3,3,0
Horace,Painter,,Unknown,FALSE,5,5,123,33,83,20,20,20,20,20,20,20,20,97,20,20,60,20,20,20,20,30,"LF,LG,K,P",LF,FALSE,,,,,,,,,,,,,Goal Scorer,m,"[""f""]",,noodle,farm,8,0,0,0,0,45,48,5,47,74,26,46,86,63,40,98,20,,,,,,,,,,equipment,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":true,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0.30659847686081,0,1.33637771865973,0,0,1.23195026225131,camper,0,1.79911683911723,2.98082302319874,0,1.79791331923912,0,0.92596651202111,3.79387179050188,2.30495048354901,0.87611513211716,0,0,0,0,0.27829002240877,0.9963618925971,0,0,1,0,0,2,0,2,6,2,7,3,3,4,1,1,1,3,3,5,5,1,3,3,13,2,1,4,3,0,2,3,0,1,5,4,3,0
Orian,Carson,,Unknown,FALSE,6,1,148,19,97,20,20,20,20,20,20,20,20,83,20,20,86,20,20,20,20,20,"RF,LG",RF,FALSE,,,,,,,,,,,,,Goal Scorer,m,"[""f""]",,island,none,0,0,0,0,0,50,22,69,23,59,11,40,60,72,44,51,16,,,,,,,,,,accountant,"{""accountant"":true,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,1.07581585966132,0,1.2056698111094,2.20251604279127,0.43171793792746,1.10772339225574,tent spot,0,0,1.84950855694136,0,1.04832475136066,0.71493446822946,1.03707337193188,3.18064123375736,1.03364810685986,0,2.66229394551514,1.83877325326938,1.39353699613729,1.37809730359894,1.92181046031684,1.88533515660546,0,0,3,3,8,0,2,3,1,5,2,3,0,2,0,3,6,2,1,0,1,0,3,4,2,3,0,9,2,10,0,3,1,0,1,15,4,1
George,Machetti,,Unknown,FALSE,5,0,140,42,52,73,55,80,74,91,65,43,71,74,95,81,75,46,57,56,50,49,"K,LG",K,FALSE,,,,,,,,,,,,,Crouching,m,"[""f"", ""i""]",,bbq,rickshaw runner,7,1,1,0,0,56,46,66,42,67,76,91,27,74,60,41,50,,,,,,,,,,promoter,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,1.10505759733557,0,0.76194536595444,2.63832900976104,3.40732069641916,0,farmhouse,0,0.13272034312755,0,0.93398640980924,0,0,0.65668452687063,0,1.79859554138138,1.04421549361662,2.69018603343183,3.64698246452515,0.99634562978353,0.84048931681251,3.51624341468521,0,1.41436858111768,0,1,1,0,2,9,9,0,0,1,7,0,2,1,3,3,15,3,0,0,0,2,1,7,5,2,3,6,1,3,1,5,1,0,7,1,0
Jovani,Lawless,,Unknown,FALSE,5,5,132,30,73,26,37,20,23,43,72,57,99,20,50,47,33,35,65,87,30,20,LF,LF,FALSE,,,,,,,,,,,,,Anti-Keeper,m,,,casserole,family farmer,79,1,1,1,1,95,22,69,24,49,37,31,83,78,33,44,44,,,,,,,,,,promoter,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,0.97420366934889,0,1.30087022425286,0,0,1.91715363406362,bus,2.10899104418783,1.98539961941287,0,1.34479973709823,3.45614975485727,2.48637433750669,0,3.21680555310797,0,1.37536298104056,0,3.25279230161087,0,0.60664675510551,0,0,0.64924927984754,2.14292168003882,8,3,1,1,3,3,1,4,0,2,0,2,1,3,2,0,9,13,0,0,2,3,0,3,8,0,5,1,7,3,2,6,0,12,0,2
Boulaye,O'Rielly,,Unknown,FALSE,5,4,145,30,20,20,20,62,20,20,66,20,20,20,20,20,20,75,20,20,20,20,RG,RG,FALSE,,,,,,,,,,,,,Bully,m,"[""m""]",,mexican,none,0,1,5,0,0,59,67,87,42,44,38,56,62,78,89,70,41,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",0,0,2,0.78922893336124,0,0,0,farmhouse,0,0.4149276299709,0.89856885368506,3.2008859991285,0,1.4201303882038,1.94610287223792,0.39199604715246,1.54768017843336,1.38201238359919,0,0,0.85297401272182,2.9748261834885,0,0,0.80926292458645,2.12515270045632,5,1,1,4,2,2,6,1,5,0,0,5,0,5,2,1,6,2,2,1,0,0,2,0,5,2,1,2,2,2,3,0,12,0,0,4
Gabriel,CisternasArenas,,Unknown,FALSE,5,8,144,38,20,20,20,20,20,20,20,20,20,55,20,76,20,20,88,20,20,20,"K,RF",K,FALSE,,,,,,,,,,,,,Kneeling,m,"[""f"", ""i""]",Banana Republicans,island,none,0,1,1,0,0,40,37,81,2,36,66,10,91,73,79,48,13,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,2,0,0.89203562899,1.74070051103852,2.64602954566327,2.10764751262598,crash pad,0.98135190306065,0.14762287647202,0.23322646643072,3.5050343508021,1.66725935467379,0,0.81182726416304,0,0,0,1.26824180222888,0.6393181836629,1.59196561398027,1.19913127113709,0,1.23972115298595,0.62967763487363,3.02745603545101,2,6,1,1,2,0,2,2,2,2,3,0,0,2,3,2,6,1,2,0,0,2,0,1,4,0,2,0,0,0,1,2,2,2,4,1
Tumbaga,Miller,,Unknown,FALSE,5,9,164,19,20,20,50,20,20,36,63,99,39,79,37,88,20,20,89,35,51,20,P,P,TRUE,,,,,,,,,,,,,Ace,m,"[""f"", ""i"", ""m""]",,casserole,none,0,0,0,0,1,36,32,3,83,43,51,85,42,66,73,30,19,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0,1.04829087241783,2.95182362299875,1.02944676013648,0.48508778879702,3.40886795845476,farmhouse,1.43291257678292,0,0.53962667662139,1.08327680963734,0.87719876599558,3.19391150782877,0.83429310999168,3.65354382975423,1.61804621851741,0,0.80959806013833,0.65344638760291,0.74660917903918,0.33065794499823,1.65900625019964,1.12599281613454,1.3520186017313,1.24270576066533,2,8,17,0,2,0,7,3,2,4,0,1,3,11,3,2,2,4,1,2,7,0,0,7,1,1,2,2,1,5,2,4,4,1,4,1
Tomás,Ash,,Unknown,FALSE,5,5,123,44,80,99,99,99,80,69,99,56,65,65,97,59,71,99,73,73,76,91,"RG,LG,RF,P",RG,FALSE,,,,,,,,,,,,,Bully,m,"[""f""]",Metalheads,vegetarian,none,0,1,3,0,0,86,37,56,32,59,60,57,5,89,87,47,23,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0.4366925417383,0.92046533565509,0.11151945864527,0.32716888361383,0.29109663038487,1.16002472557217,camper,2.67726135752254,0,1.44740280907557,1.58957952046263,1.12614082421297,3.21701280131229,1.52242494371883,0,3.11826160405212,0,1.87059400897084,3.83980631203846,0.71640433577391,1.20095782295033,0.36751690461839,0.73897850305687,1.18814401083347,0,9,10,13,3,2,5,1,2,8,1,2,2,3,0,3,0,3,2,1,0,2,0,2,1,3,2,0,0,1,2,0,1,5,5,4,7
Pat,Blank,,Unknown,FALSE,6,2,138,40,20,20,20,20,20,20,49,65,20,58,20,95,20,20,39,20,20,20,"P,LF",P,TRUE,,,,,,,,,,,,,Hatchet Man,m,"[""f"", ""i""]",The Posse,casserole,none,0,0,0,0,0,28,41,35,56,4,61,62,34,64,36,54,14,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2.5870252035917,0,2,1.42862322096506,0,0,1.5690997369179,motel,0,3.29658769345076,0,0.70482529581813,3.72464028353381,0,1.91210889807701,0.5837430866685,0,0.69768240116307,1.50585811817553,0,2.23143732791456,0.47350255748104,0.59832813393732,0,0,1.41621167147333,16,16,18,5,0,5,9,1,2,1,5,1,5,6,1,4,4,1,1,3,1,5,7,11,0,2,3,10,7,8,0,2,3,6,2,15
Saige,Pelley,,Unknown,FALSE,5,2,112,44,76,58,99,57,64,72,79,56,61,99,37,92,71,37,35,86,40,67,"LF,RF",LF,FALSE,,,,,,,,,,,,,Goal Scorer,f,"[""m""]",Metalheads,casserole,none,0,1,1,0,0,57,23,64,16,94,44,61,7,77,43,55,17,,,,,,,,,,grounds,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":true,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,0.20401916560144,2,0.98474729320198,0,3.84911867248843,1.64884745980643,crash pad,0,0,0.7645826996686,0,0,1.2390785867055,0,2.49340361341808,0,3.30903289018104,1.98203960526773,0,0.60758725654235,3.88818027834439,0,1.08384077570981,1.30049784267486,2.26569567757182,11,0,0,6,2,4,4,0,8,1,1,9,1,4,2,2,2,0,14,15,16,0,2,2,2,3,4,4,5,0,3,1,1,9,3,7
Adrian,Ho,,Unknown,FALSE,5,7,175,33,98,75,47,48,81,51,57,34,79,66,66,80,87,74,77,40,79,46,"LF,LG",LF,FALSE,,,,,,,,,,,,,Anti-Keeper,m,"[""f""]",,vegetarian,farm,13,1,1,0,0,98,54,72,52,34,50,62,62,81,70,11,37,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,2.26833252182524,0,1.75827923419892,0,1.53514487877233,0.21915120977469,bunk house,1.67763706052479,0.65147226143321,1.44105818206187,1.23169819655308,0,0.63493688299735,0,0,3.41538601014013,1.11357453612625,1.51827350768601,0,0.97510604151041,0,0,3.57294904543548,0,0.81840118634609,5,3,18,8,2,3,1,7,4,1,2,9,4,1,5,0,14,8,3,8,15,1,5,5,0,3,4,2,9,7,1,0,3,7,4,1
Benedetto,Requena,,Unknown,TRUE,5,11,168,27,50,20,20,20,20,20,56,20,47,20,20,20,20,20,20,20,20,20,"LF,LG",LF,FALSE,,,,,,,,,,,,,Anti-Keeper,m,"[""f""]",,mexican,longshoreman,23,1,4,1,0,57,32,6,3,74,32,61,43,57,39,36,32,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",0,1.24614889647965,2,2.16212179281019,0.84245547897123,3.95745944069776,1.87463442171542,room,0,1.67736227228869,0.30489641617615,0,1.27801631662951,0.5922614287262,0.14170316282238,1.78361817120513,0.56106142579199,2.45156650370337,0,0.81915260083759,2.70108540907602,0,0.49408196571655,0,0,0.91743667839438,1,3,1,2,1,2,2,10,1,1,0,1,2,0,1,2,3,0,2,0,0,3,2,1,0,3,1,3,3,2,6,1,2,1,1,0
Nikita,Serginov,,Unknown,FALSE,5,7,130,13,20,20,20,20,20,96,20,20,84,20,51,20,20,20,20,20,20,20,"K,LF",K,FALSE,,,,,,,,,,,,,Crouching,m,"[""f""]",,bbq,sweatshopper,0,0,2,0,1,88,27,26,26,51,37,54,42,82,38,51,1,,,,,,,,,,equipment,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":true,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,0,1.4640803182991,1.45489451956497,0.15776275510068,0,0.96133886909388,bus,1.4530807819863,0,0.53789187227412,0,1.56436828255598,0.71139057375034,0.26981957577915,0,0,1.56489813404365,0,0.95349208532545,0.11707980780542,0,0,3.35054491587521,0.70641061897691,1.76664893500209,3,0,2,2,1,0,3,3,3,2,0,3,4,0,1,5,1,4,2,2,1,4,6,5,2,2,3,1,3,3,3,1,0,2,0,2
Quiana,Finau,,Unknown,TRUE,4,11,86,39,89,85,60,60,59,28,48,99,78,77,25,66,35,42,32,28,78,85,"P,K",P,TRUE,,,,,,,,,,,,,Ace,f,"[""m""]",,vegetarian,none,0,1,3,0,1,61,54,29,54,59,56,52,61,74,39,33,45,,,,,,,,,,entourage,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",2,0.97318323120916,0,0,0,0,1.68949338101775,bus,0.47926103086391,0.35999574515707,0,0.6505411107037,0.17680613940682,0,0,2.0790939521949,0,0.9935535336589,2.23915517609767,1.71765132325388,1.61752422460984,0.35423440425483,0.75806067580034,0,0,2.38727396732232,2,3,6,4,4,1,2,3,2,4,9,2,3,0,0,0,3,1,1,6,3,0,0,5,3,2,2,3,2,3,10,12,13,1,3,2
Slash,Carson,,Unknown,FALSE,5,9,164,22,67,20,20,20,90,20,20,20,20,20,20,20,20,20,20,38,20,20,K,K,FALSE,,,,,,,,,,,,,Acrobatic,m,"[""f"", ""i"", ""m""]",Metalheads,island,none,0,0,1,0,0,54,7,57,45,22,32,25,39,84,74,1,37,,,,,,,,,,coach,"{""accountant"":false,""coach"":true,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,2,0,0,0.6178891460558,1.93556298205781,1.06350206248373,cabin,0,0.92540569227153,2.86649801362115,2.27947893968191,1.82555637068346,0,1.27718548623471,0,0.25422721214129,1.90156430833643,1.01949818005694,0,2.38186179330728,0,0,1.90910703166061,3.35372837924044,0,6,8,1,2,1,0,2,2,2,5,0,0,2,3,4,1,3,4,1,2,3,0,1,0,3,1,2,0,2,2,0,2,1,1,0,2
Miguel,Dustice,,Unknown,FALSE,5,4,119,17,99,44,52,43,99,65,50,75,73,32,87,29,58,27,72,40,54,27,"RG,LG,K,RF",RG,FALSE,,,,,,,,,,,,,Defender,m,"[""f""]",Banana Republicans,island,longshoreman,22,0,0,0,1,43,35,59,39,75,88,45,15,76,7,43,29,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",2,0.97911856578317,0,2.20333907792106,1.78784840141525,0.1147931071779,3.7913713611245,mansion,0,0.78987864918645,0.91958542795311,0.88946465468381,0,1.90078622790942,1.3684133675141,0,1.55982538041951,2.48888014931809,2.19719104178149,0,1.66477076889399,1.71108911562314,0,0.99136510759609,0,1.81384781408269,5,1,0,5,3,3,0,14,0,5,0,3,1,1,7,0,4,3,0,3,1,2,1,1,4,4,4,1,3,3,13,5,4,1,5,0
Yoto,N'Diaye,,Unknown,TRUE,5,4,174,42,75,75,51,55,95,99,99,61,68,67,85,56,99,99,60,83,64,66,P,P,TRUE,,,,,,,,,,,,,Track Hog,m,"[""f""]",The Family,mexican,veterinarian,107,0,1,0,0,38,31,53,6,55,46,66,99,92,67,7,4,,,,,,,,,,entourage,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0.72467742588468,2,3.08953419266388,0,1.35215540806594,0,2.1155890876042,farmhouse,1.50043800827738,0,0,0,0,0.37394126258613,0,0.96061994798324,0,3.28237479638137,0,0,0,1.51693762278922,1.5046534554799,0.55069523253317,1.60722574242684,0,0,1,2,1,2,2,0,1,3,4,6,1,4,0,0,0,0,3,1,4,2,1,2,2,0,0,0,2,2,2,7,6,8,0,0,3
François,Lamothe,,Unknown,FALSE,5,7,191,32,71,94,77,66,45,40,55,55,35,47,62,79,27,76,32,47,52,28,"LG,K",LG,FALSE,,,,,,,,,,,,,Defender,m,"[""f"", ""m""]",,island,none,0,0,0,0,0,47,63,1,60,53,26,43,61,69,59,54,34,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",1.2473550574325,2,0.99684478258265,0,2.59949701986315,0,0.21486641814319,bus,1.41152743928927,0.18674208339392,1.57931263704544,0,2.68000791413765,3.17042837637137,0,0,0,0.43334977939079,1.2687812368122,0.78132620734692,0.87603163084666,0.65003808760227,0,0,1.52623095285897,3.11113300666945,4,0,4,2,0,0,2,12,2,1,0,1,0,2,5,2,1,3,0,4,1,0,0,6,4,2,0,6,0,1,12,1,4,2,0,2
Sleve,Dick,,Unknown,FALSE,5,7,159,14,96,83,89,74,83,50,56,76,90,51,57,71,67,81,31,69,52,43,"P,RF,K,RG",P,TRUE,,,,,,,,,,,,,Track Hog,m,"[""f"", ""i""]",The Family,mexican,beggar,15,0,0,0,0,31,59,2,38,5,41,62,13,99,40,43,21,,,,,,,,,,accountant,"{""accountant"":true,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":true,""scout"":false,""security"":false,""surgeon"":false}",2,1.56955747981087,0,0,1.83994901723656,0.12129358332979,0.91240593085056,crash pad,0.63982597190343,0,0,2.77209140707318,0,1.78015389052817,1.72706410381466,0,0.84456988570544,2.42693446541265,0.53348261790221,0,0.91351752256532,0.17621499266377,0.4577099890377,2.61518124496898,3.70816695333465,1.75451635258486,3,0,3,2,1,3,0,0,0,1,0,1,2,1,8,5,6,1,1,1,2,2,1,6,3,3,1,0,2,7,3,0,1,3,2,5
Key,Peen,,Unknown,FALSE,5,7,140,32,59,55,20,64,69,20,93,66,21,34,54,47,31,49,67,63,83,20,"RF,RG,LF,LG,P",RF,FALSE,,,,,,,,,,,,,Anti-Keeper,f,"[""m"", ""i""]",,noodle,none,0,1,2,0,0,54,87,57,13,57,54,59,76,68,58,63,12,,,,,,,,,,entourage,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":false,""surgeon"":false}",0,2,0.13475563197823,0.61291829390888,1.56807233454236,0,0,room,0.89817851210711,0.695682307587,0,0.81825143240776,0,3.86067801078453,0.7140240175968,0.4426239326053,0.45539420055385,3.47177177651793,1.23480911345931,1.83372733536035,3.91402169135595,0,0,0.8470137311269,0,0.39811627110485,1,2,2,2,1,2,2,4,2,2,0,1,0,1,1,2,4,1,3,0,3,0,3,0,2,5,4,2,1,1,3,6,0,1,1,4
Tai,Tree-Chopper,,Unknown,FALSE,5,9,163,30,20,67,20,60,53,35,66,50,53,20,20,20,20,20,25,40,20,20,"K,LF,RF,P",K,FALSE,,,,,,,,,,,,,Standing,m,"[""f"", ""i""]",,island,cook for hire,34,1,0,0,0,79,54,28,53,51,9,31,57,73,9,49,49,,,,,,,,,,security,"{""accountant"":false,""coach"":false,""cook"":false,""entourage"":true,""equipment"":false,""grounds"":false,""medic"":false,""player"":true,""promoter"":false,""scout"":false,""security"":true,""surgeon"":false}",2,1.32338011817862,0,1.33136879413428,0,3.09813557950848,0,farmhouse,2.70362567945291,0,0,1.14629890788506,0,1.14531466010962,0,0.73357349949441,0,3.11320464582736,0,0.92759948109304,2.34472278031235,0,1.36433034625694,3.37516439970859,1.29687149159171,0.29495025257263,0,0,0,0,0,3,3,13,13,0,0,1,0,0,2,0,2,7,2,5,2,4,2,3,0,0,7,1,3,2,1,2,1,1,2,3
